FirstName,MiddleName,LastName,CustomerID,Address,PostalCode,Email,Phone,DOB,SignupDate,Gender,AnnualIncome,CustomerSegment,LastPurchaseAmount,LifetimeValue,EmailOptIn
Noah,A,Khan,103779,"46, Church St, Bengaluru, Karnataka",738206,noah.khan@yahoo.com,1751384032,1957-10-04,1978-05-06,M,858288.42,Gold,19887.9,189768.28,1
NAVEEN,L,Lee,102471,"247, Temple Rd, Chandigarh, Punjab",746769,naveen.lee@corporate.co,9317619654,1976-06-18,2015-06-07,female,694161.62,Bronze,0.0,190.05,
John,,Das,104455,"96, Church St PO Box 3569, Jaipur, Rajasthan",391856,john.das@yahoo.com,3918541897,2027-12-21,2025-03-25,Female,391553.44,Loyal,15489.63,302020.75,0
David,,Singh,100055,"92, Temple Rd, Jaipur, Rajasthan",265271,david.singh@example.com,3762817930,2001-08-21,2017-04-26,male,1649110.1,Gold,4247.77,52002.48,maybe
Aarav,,Dasgupta,100879,"9, 1st Main, Pune, Maharashtra",594058,aarav.dasgupta@yahoo.com,+91-5997510261,1998-07-17,2021-01-19,M,69645.7,Loyal,13968.92,194922.34,N
Sara,,Brown,101318,"79, Sector 18, Hyderabad, Telangana",877023,sara.brown@yahoo.com,0272577282,1985-11-19,2012-02-18,M,697171.93,Bronze,47349.34,591225.61,N
John,L,Wang,102633,"98, Church St, Pune, Maharashtra",809268,,75598 90694,2000-07-06,2018-08-05,M,133139.06,Bronze,9829.01,66921.22,n
Ananya,P,Gupta,104122,"113, MG Road, Chandigarh, Punjab",564692,ananya.gupta@mail.biz,+91-4247293443,1987-04-12,2019-12-11,M,759894.43,Occasional,47953.56,883170.99,0
Isha,,Brown,101238,"92, Business Park, New Delhi, Delhi",690116,isha.brown@gmail.com,4754481307,1976-05-29,2007-02-28,M,433546.96,Platinum,23383.97,440048.06,
Rohit6,,Iyer,101513,"203, Cross St, Ahmedabad, Gujarat",000000,rohit6.iyer@yahoo.com,,2002-03-05,2022-03-11,F,1304907.78,Bronze,9660.97,85271.5,0
Amit,B,Johnson,100135,"36, Lake View, Pune, Maharashtra",641228,amit.johnson@gmail.com,30108 90391,2003-12-12,2024-10-06,,1404572.89,New,45466.08,52360.34,
Rohit,,Gupta,101437,"244, Park Street, Jaipur, Rajasthan",375787,rohit.gupta@mail.biz,+91-5370632091,2001-05-27,2023-03-09,Unknown,736278.24,New,43461.49,304620.78,
Aarav,P,Dasgupta Jr.,102828,"27, Cross St, Hyderabad, Telangana",958206,aarav.dasgupta@example.com,5077169946,1981-09-27,2019-11-26,M,353051.86,Silver,48910.98,297079.21,Yes
Sowmya,,Wang,104822,"200, Station Rd, Pune, Maharashtra",863466,sowmyawang@gmailcom,9618026094,1963-12-25,1988-07-11,M,12797.67,Platinum,42342.5,828447.25,y
Fatima,Devi,Gonzalez,101862,"39, 1st Main, Surat, Gujarat",110847,fatima.gonzalez@yahoo.com,0861279237,1990-01-30,2008-05-27,O,198278.63,New,25878.98,227013.57,maybe
Michael,B,Kumar,103928,"238, Park Street, Chandigarh, Punjab",888009,michael.kumar@gmail.com,+91-5266611078,1952-09-24,2008-01-10,Male,232666.06,Platinum,37043.9,232698.46,
Amit,,Smith,103231,"150, MG Road, Ahmedabad, Gujarat",810968,amit.smith@example.com,1020205552,2004-12-19,2021-10-22,M,564622.47,Gold,14500.66,229446.17,
Meera,Kr,Nair,103956,"101, Sector 18, Hyderabad, Telangana",103927,meeranair@hotmailcom,6110807032,1957-08-31,2003-11-10,male,1455610.86,Bronze,49662.81,69977.43,TRUE
Emma4,Devi,Smith,104492,"45, Ring Road, Pune, Maharashtra",960669,emma4.smith@gmail.com,,1997-09-17,2013-07-26,male,1291815.35,Occasional,20556.97,341679.62,TRUE
Noah,,Singh_,101498,"94, Church St, Pune, Maharashtra",257903,noah.singh_@example.com,56990 51009,2004-12-10,2025-04-16,M,1554357.32,Platinum,44937.43,703856.37,
Sneha,,Lee,104149,"41, Station Rd PO Box 859, Pune, Maharashtra",244120,sneha.lee@example.com,6826480617,2001-02-09,2017-02-21,F,1365416.12,Occasional,45065.77,199884.7,Y
Chen,,Gonzalez,104860,"109, Church St PO Box 8215, New Delhi, Delhi",413377,chen.gonzalez@mail.biz,0126567124,1979-06-14,2012-03-18,Female,1199497.03,Bronze,-4049.89,-66858.91,1
Sneha,,Brown,102941,"236, Church St, Kolkata, West Bengal",109704,sneha.brown@gmail.com,,1998-04-11,2024-09-02,Male,1323049.49,New,19611.35,119955.85,0
Emma,Devi,Thomas,100178," 188, Ring Road, Hyderabad, Telangana   ",254650,emma.thomas@mail.biz,+91-3762799866,1996-12-29,2019-10-16,M,1910657.87,Gold,0.0,201.25,
Isha,T,Patel,102788,"103, 1st Main PO Box 6553, Kolkata, West Bengal",871203,isha.patel@corporate.co,+91-6123268056,1996-04-20,2019-06-18,M,-33872.41,Silver,41282.96,95941.4,TRUE
Raj,,Das,104987,"223, Park Street, Chennai, Tamil Nadu",185168,raj.dasyahoo.com,+91-8970477160,1958-07-24,2014-07-22,M,1775857.74,Platinum,30215.72,398366.38,N/A
Sara,M,Lee,103212,"192, Ring Road, Hyderabad, Telangana",M5O7zF,sara.lee@corporate.co,6403880513,1983-05-17,2016-11-29,Female,1738362.17,Loyal,35145.69,681753.53,n
Chen,,Nair,100300,"83, Church St, Kolkata, West Bengal",303591,chen.nair@gmail.com,6888089511,1987-06-07,2017-01-28,male,355284.22,Occasional,23818.99,406843.77,n
Aarav,,Lee,103275,"230, Lake View, Pune, Maharashtra",851325,aarav.lee@mail.biz,67063 14984,1954-03-08,2005-10-03,female,280604.88,Platinum,0.0,268.21,N
Sneha,P,Das,101663,"222, Temple Rd, Chandigarh, Punjab",370085,sneha.das@mail.biz,2018867858,1968-08-13,1988-01-20,Other,758868.31,New,44007.53,753945.81,FALSE
Isha,,Reddy,104705,"34, Ring Road, Surat, Gujarat",301868,isha.reddy@hotmail.com,+91-1966727168,1958-12-01,1985-07-09,M,757933.37,Occasional,42047.91,414289.33,N/A
Carlos,,Das,101001,"3, Church St, Mumbai, Maharashtra",256591,carlos.das@hotmail.com,9752229247,1961-11-21,1959-01-16,M,189214.51,New,33326.28,374098.52,1
Noah,Kr,Nair,103261,"107, 1st Main, Jaipur, Rajasthan",814647,,01332 00786,1946-06-10,2013-01-31,F,1974573.19,Bronze,3284.05,61633.24,
Chen,S,Johnson,104174,"185, Cross St, Chandigarh, Punjab",241146,chen.johnson@mail.biz,14965 88295,1958-10-04,1994-02-02,M,88651.34,New,19783.33,138385.77,y
Sara,R,Iyer,103590,"11, Sector 18, Surat, Gujarat",6XONRZ,sara.iyer@hotmail.com,6382415756,1984-06-01,2024-12-04,F,864143.46,Silver,23124.64,165761.24,maybe
 Naveen ,,Sharma,100228,"83, MG Road, New Delhi, Delhi",xzjk67,naveen.sharmaexample.com,97024 38600,2005-01-27,2021-12-19,M,193326.56,Bronze,49169.27,849211.5,
John,,Reddy,100818,"219, 1st Main, Surat, Gujarat",774694,john.reddy@yahoo.com,abcdefghij,1955-12-20,2002-12-15,F,1163733.59,New,24307.57,433831.14,FALSE
Sara,L,Iyer,100988," 183, Industrial Area, Bengaluru, Karnataka   ",114169,,17924 27045,1964-02-06,1999-02-10,F,1287974.93,Silver,11803.83,85671.64,1
Oliver,H,Thomas,100029,"27, 1st Main, Kolkata, West Bengal",546815,,4479646706,2005-08-27,2025-01-03,Male,74446.79,Silver,18632.07,289015.45,y
Aarav,,Fernandez,CUST-47GUE4,"132, Park Street, Chandigarh, Punjab",178277,aarav.fernandez@yahoo.com,+91-1821506618,1994-06-03,2011-11-19,M,1947226.56,New,11729.82,21892.24,n
Naveen,,Singh,100561,"148, Business Park PO Box 2624, Mumbai, Maharashtra",511623,naveen.singhgmail.com,7609248303,1950-01-29,1975-05-26,female,81171.78,New,36122.74,572557.06,y
Calos,,Thomas,103464,"106, Business Park, Chandigarh, Punjab",250788,calos.thomas@hotmail.com,+91-0779344638,1946-11-02,1983-01-24,F,1604746.17,Occasional,30629.92,339618.62,
Raj,Kr,Iyer,104873,"222, Temple Rd, Pune, Maharashtra",595630,raj.iyer@example.com,+91-3252615802,1952-12-03,1986-12-20,Male,1260751.66,Platinum,2617.36,39578.81,N/A
Lakshmi,R,Kumar,100225,"113, Station Rd, Chennai, Tamil Nadu",4112102,lakshmi.kumar@mail.biz,67937 72323,1999-09-01,2019-06-13,F,1061510.79,Occasional,49782.94,958047.33,y
Priya,,Kumar,104101,"27, Station Rd, Chennai, Tamil Nadu",363821,priya.kumar@gmail.com,23574 54794,2003-10-16,2021-07-30,Female,347411.91,Bronze,48939.03,300429.76,0
Emma,,Brown,104089," 189, Industrial Area, Hyderabad, Telangana   ",807197,emma.brown@mail.biz,0615261222,1991-09-15,2017-12-27,Male,567489.91,Loyal,39538.93,297665.5,
Isha,,Reddy Jr.,103443,"5, Ring Road, Chandigarh, Punjab",827297,isha.reddy@mail.biz,3432340407,1955-07-24,1997-10-05,O,1588851.19,Platinum,9248.65,25017.46,N/A
Karthik,,Reddy,104128,"166, Church St, Bengaluru, Karnataka",741323,karthik.reddy@gmail.com,1495089265,1965-02-17,1993-11-03,F,1407548.73,Loyal,15495.71,211342.22,N/A
Isha,,Smith,103010,"233, Lake View, Chandigarh, Punjab",809190,Isha31@mail.biz,1745349381,2005-06-01,2025-07-10,Male,1006320.98,Gold,31695.95,524399.31,N/A
Meera,,Brown,100668,"217, Sector 18, Chandigarh, Punjab",278150,meera.brown@corporate.co,8561268482,1965-02-18,1983-07-15,F,188455.72,Occasional,14179.28,126286.55,TRUE
Ananya,,Iyer,102943,"81, Industrial Area, Bengaluru, Karnataka",901931,ananya.iyer@hotmail.com,93869 32052,1977-05-25,2003-10-17,M,327258.19,Loyal,48737.42,,n
Sneha,,Fernandez,103006,"203, Park Street, Hyderabad, Telangana",,sneha.fernandez@corporate.co,8445488000,1964-10-28,2007-05-27,Male,950160.41,Silver,5129.44,66258.71,y
Naveen,Na,Gonzalez,104625,"178, Temple Rd, Bengaluru, Karnataka",946480,naveen.gonzalez@mail.biz,1317431322,1990-07-01,2020-07-30,Male,1515181.32,New,1784.67,12589.31,
Michael,A,Patel,103539,"214, Church St, Bengaluru, Karnataka",243022,michael.patelyahoo.com,98759 07306,1976-06-14,2006-07-04,M,1131456.13,Loyal,38973.03,321911.79,y
Rohit,R,Brown,CUST-DKTOC1,"208, Industrial Area, Chandigarh, Punjab",423301,rohit.brown@gmail.com,5032291000,1997-10-10,2015-03-07,male,1253099.97,Occasional,11658.79,,
Rohit,,Nair,101802,"164, Station Rd, Jaipur, Rajasthan",155979,rohit.nair@mail.biz,+91-9324580894,1949-02-11,2010-03-08,F,143264.02,Gold,1861.1,15323.73,1
Ananya,Kr,Thomas,104318," 159, Industrial Area, Surat, Gujarat   ",159051,ananya.thomas@corporate.co,76023 23802,1956-08-31,1983-05-08,male,502782.2,Occasional,9203.39,33946.66,n
Karthik,,Das,100702,"1, 1st Main, Mumbai, Maharashtra",175813,karthik.das@yahoo.com,5086924736,1948-01-11,1964-04-16,F,1614792.74,Occasional,32736.5,647969.87,No
EMMA,,Gupta,104775,"249, Temple Rd, Pune, Maharashtra",765217,emma.gupta@gmail.com,89208 20792,1989-07-27,2018-11-03,Female,1377411.42,New,21057.28,325688.77,
Liu,B,Lee,101444,"146, Lake View PO Box 6414, Pune, Maharashtra",555720,liu.leegmail.com,4127485235,1979-12-13,2023-06-23,M,471331.47,Loyal,41850.35,524884.2,Y
Rohit,S,Thomas,102950,"218, Industrial Area PO Box 3368, New Delhi, Delhi",513635,rohit.thomas@gmail.com,+91-1720269891,1992-06-18,2024-06-21,F,1075668.19,Occasional,31353.09,236600.34,0
Naveen,S,Gupta,103517,"214, Lake View, Chennai, Tamil Nadu",6454,naveen.gupta@gmail.com,08257 27891,2007-02-23,2022-04-04,F,1543417.82,New,45464.0,84683.52,maybe
Noah,L,Thomas,100854,"150, Church St, Hyderabad, Telangana",166470,noah.thomas@gmail.com,1554732786,1979-05-17,2015-05-08,Male,218328.68,Loyal,35538.5,46362.65,0
Amit,V,Lee,101832,"200, Business Park, Chennai, Tamil Nadu",871750,amit.lee@hotmail.com,62597267,2005-04-12,2022-02-08,Male,772722.78,Loyal,47939.62,263326.41,N/A
Kumar,A,Wang,102881,"198, MG Road, Hyderabad, Telangana",944849,kumar.wang@gmail.com,82050 24574,1947-07-26,1999-11-08,Male,1653136.45,Loyal,29319.7,447648.96,N/A
Ananya,H,Fernandez,103294,"123, Ring Road, Jaipur, Rajasthan",187415,Ananya99@yahoo.com,8769685804,1949-12-13,1978-08-04,F,348262.35,Gold,22214.2,293733.87,
John,P,Thomas,104893,"224, Temple Rd, Kolkata, West Bengal",881264,john.thomas@mail.biz,30243 66146,1966-12-31,2002-10-20,Male,1535736.14,New,13660.36,198830.9,
Kumar,R,Wilson,104209,"166, MG Road, New Delhi, Delhi",415593,kumar.wilson@gmail.com,95533 16312,1957-09-27,1979-12-08,male,287074.65,New,44506.38,606158.14,
Ananya,K,Lee,102337,"237, 1st Main PO Box 7806, Chennai, Tamil Nadu",375488,ananya.lee@example.com,8240369469,1946-01-01,2005-11-17,Female,800978.97,Loyal,11720.21,158183.94,N/A
Noah,S,Kumar,100206,"152, Temple Rd, Pune, Maharashtra",858154,noah.kumar@example.com,7044780658,1962-03-08,1984-06-23,female,263292.14,Bronze,8351.54,78272.93,Yes
Oliver,Kr,Gupta,101147,"171, Business Park, Ahmedabad, Gujarat",355978,olivergupta@mailbiz,2286922463,1993-10-04,2019-05-21,M,778481.68,Gold,0.0,458.3,N
David,,Wilson,103136,"59, Church St, Chennai, Tamil Nadu",629369,david.wilson@example.com,40334 29924,1977-02-17,2013-12-04,Male,1810063.53,Bronze,7224.5,39654.63,y
Fatima,S,Dasgupta,103297,"249, Temple Rd, Hyderabad, Telangana",871603,fatima.dasgupta@yahoo.com,3159722771,1999-09-09,2021-07-15,M,860862.89,Occasional,34979.08,682737.94,y
Kumar,V,Thomas,103238,"78, Sector 18, Surat, Gujarat",000000,kumar.thomas@gmail.com,+91-7375250367,2001-07-01,2021-02-02,F,1365165.68,New,11943.7,232960.66,N
Isha,L,Iyer,104985,"175, Ring Road, New Delhi, Delhi",,isha.iyer@mail.biz,,1969-05-17,1996-09-24,male,1005405.37,New,43211.23,249967.28,1
Liu,,Gupta,101245,"232, MG Road, Kolkata, West Bengal",819338,liu.gupta@hotmail.com,7969970648,1964-06-17,2007-02-21,female,135272.44,Gold,39774.91,508180.81,
Naveen,,Dasgupta_,104084,"222, Cross St, Mumbai, Maharashtra",882806,naveen.dasgupta_@example.com,6281043018,2002-08-09,2023-05-13,Male,1501199.76,Loyal,49053.54,61473.71,y
Ananya,Devi,Lee,103852,"160, Lake View, Pune, Maharashtra",156881,ananya.lee@example.com,,1994-10-07,2020-06-22,M,94266.86,Gold,0.0,259.44,
Naveen,Devi,Johnson,102731," 35, Church St, Kolkata, West Bengal   ",256649,naveen.johnson@gmail.com,72592 33344,1991-12-24,2021-01-09,F,1648418.08,Platinum,26659.17,439579.83,n
David,T,Gupta,103333,"65, Park Street, Chandigarh, Punjab",947361,david.gupta@example.com,8629989475,1966-03-21,2015-05-03,female,291870.59,Silver,44919.78,506439.04,0
Oliver,Devi,Reddy,102665,"241, Sector 18, Pune, Maharashtra",441036,,77486 73512,1953-08-13,2005-07-19,F,1454878.11,Occasional,6612.38,37527.17,Y
Sneha,P,Fernandez Jr.,101982,"112, Ring Road, Chandigarh, Punjab",150789,sneha.fernandez@gmail.com,85288 47521,1973-08-09,2013-04-26,Female,1651772.76,Loyal,33074.53,339681.72,
Michael,,Sharma,100869,"43, Cross St, New Delhi, Delhi",438890,michael.sharma@yahoo.com,+91-4211977950,1991-09-09,2016-05-08,M,1035062.13,Silver,1937.31,16995.6,N/A
Sowmya,,Wilson,101659,"11, Church St, Pune, Maharashtra",990594,sowmya.wilson@gmail.com,3505809437,1969-06-10,2004-01-10,M,1191952.97,Occasional,32022.2,199065.66,n
Kumar,,Singh,103233,"29, Business Park, Jaipur, Rajasthan",532528,kumar.singh@hotmail.com,3818023175,1978-11-04,2007-01-14,M,81114.67,Loyal,26006.44,269570.3,n
Emma,B,Das,103050,"160, MG Road, Chennai, Tamil Nadu",235757,emma.das@mail.biz,+91-7598313970,1988-10-18,2019-03-21,female,570419.46,Occasional,17011.67,178962.67,
Fatima,,Reddy,104613,"18, Park Street, New Delhi, Delhi",673037,fatima.reddy@gmail.com,,2006-10-22,2022-09-15,Unknown,1622866.55,Bronze,34133.68,413880.92,FALSE
Sneha,R,Kumar,102677,"20, 1st Main, New Delhi, Delhi",530615,sneha.kumar@yahoo.com,40657 63806,1999-11-19,2017-12-26,F,354075058.66,Occasional,-2783.06,-11804.23,TRUE
Naveen,,Lee,103397,"228, Station Rd, Bengaluru, Karnataka",937156,naveen.lee@mail.biz,9950890059,1973-12-25,2002-09-30,F,721173.59,Bronze,6101.13,58386.99,
David,,Wilson,103078,"236, Sector 18, Jaipur, Rajasthan",919883,david.wilson@mail.biz,,1991-10-21,2013-03-09,F,284453.74,Gold,2994.22,52651.95,
Sowmya,P,Singh,103985,"131, Lake View, Mumbai, Maharashtra",971671,sowmya.singh@hotmail.com,5446347823,1975-03-23,2021-11-29,F,1888293.08,Occasional,21688.82,112313.55,
Raj,,Patel,101138,"197, Industrial Area, Bengaluru, Karnataka",,rajpatel@mailbiz,+91-1926415254,1962-05-11,1994-06-19,female,1798844.86,Silver,7497.26,121160.67,1
Ananya,M,Patel,102694,"19, MG Road, Hyderabad, Telangana",553144,ananya.patelhotmail.com,+91-3732297402,1992-01-31,2012-01-29,Female,1461086.24,New,27080.61,116005.21,maybe
David,L,Lee,104235,"182, MG Road, Chennai, Tamil Nadu",639677,David2@corporate.co,9315210699,1946-08-21,1996-11-05,Male,10032.03,Silver,16924.41,66723.14,
Kumar,,Thomas,104633,"4, Industrial Area, Surat, Gujarat",724136,kumar.thomas@corporate.co,,1989-05-19,2008-09-14,M,1367665.72,Gold,20162.58,30519.07,y
Isha,,Brown-,104310,"44, Lake View, New Delhi, Delhi",994013,isha.brown-@gmail.com,4735033413,1961-08-09,2006-08-14,F,322583.37,Gold,26159.08,27645.26,maybe
Emma,H,Wang,104623,"213, Ring Road, Bengaluru, Karnataka",649389,emma.wang@mail.biz,67874 44860,1992-08-17,2018-03-16,F,-41384.73,Bronze,0.0,360.98,
Michael,A,Gupta,103369,"41, Business Park, Ahmedabad, Gujarat",572433,michael.gupta@yahoo.com,67258 70734,2001-12-25,2017-12-18,Female,464832017.91,New,20386.56,263088.17,Y
Naveen,Devi,Khan,102179,"220, Cross St, Bengaluru, Karnataka",718075,naveen.khan@yahoo.com,+91-5126191212,1963-12-29,1990-05-04,male,198894.92,Platinum,26665.25,471151.24,No
David,,Fernandez,104410,"108, Temple Rd, Kolkata, West Bengal",624447,david.fernandez@yahoo.com,,1976-06-07,2000-04-16,female,597895.91,Bronze,7882.66,,y
Raj,,Thomas,102186,"186, 1st Main, Jaipur, Rajasthan",999155,raj.thomashotmail.com,9042775020,1967-06-21,1988-07-14,M,1805504.64,New,12345.02,39350.36,
Sowmya8,,Thomas,102639,"116, Cross St, Bengaluru, Karnataka",380696,sowmya8.thomas@corporate.co,33101 71361,2000-09-20,2025-03-26,male,1936737.78,Occasional,0.0,-95.11,maybe
Sowmya,M,Patel,104832,"210, Lake View, Chandigarh, Punjab",748912,sowmya.patel@mail.biz,4294494826,1973-07-19,2007-06-13,F,1540256.97,Loyal,23348.52,130907.58,No
Meera,S,Brown,100416,"26, Business Park, Bengaluru, Karnataka",353645,meera.brown@corporate.co,81762 62942,1955-04-24,2011-08-02,F,523991.74,Platinum,46655.95,188338.28,
Ananya,,Reddy,102086,"57, Temple Rd, Chandigarh, Punjab",801084,ananya.reddy@mail.biz,5760082872,1993-10-14,2017-02-02,M,595568.95,New,24559.15,419551.4,y
Olivr,M,Gonzalez,104054,"41, 1st Main, Jaipur, Rajasthan",861898,olivr.gonzalez@corporate.co,+91-1908265978,1985-05-04,2016-11-09,M,1830901.48,New,48399.53,241737.62,Yes
Carlos,Kr,Thomas,103986,"228, Industrial Area, Kolkata, West Bengal",606443,carlos.thomas@gmail.com,01247 55021,1948-01-01,1999-09-19,F,160750.1,Bronze,14960.09,147809.19,N
Amit,,Reddy,102754,"63, Church St, Chennai, Tamil Nadu",354901,amit.reddyexample.com,4531187923,1952-12-15,2005-09-06,female,1127516.43,New,-5617.5,-19532.49,n
Aarav,,Gupta,100136,"100, Ring Road, Chennai, Tamil Nadu",324116,aarav.gupta@gmail.com,+91-5571075277,2000-10-07,2017-02-25,F,176100344.37,Silver,28301.58,509491.1,n
Emma,,Fernandez,101474,"236, Ring Road, Ahmedabad, Gujarat",452696,emma.fernandez@mail.biz,+91-1476915783,1963-01-15,2006-02-12,male,1396463.06,New,32160.72,444022.52,FALSE
Oliver,A,Wilson,101122,"224, Temple Rd, Chennai, Tamil Nadu",190813,oliver.wilson@corporate.co,6704828650,1988-12-24,2018-11-21,M,1654263.52,Silver,13081.4,77240.83,N
 Emma ,B,Khan,104131,"124, Ring Road, Kolkata, West Bengal",440001,emma.khan@yahoo.com,75763 03433,2000-11-29,2024-11-28,Female,1902469.29,New,12921.12,30956.5,0
Chen,Na,Thomas,100025,"165, Cross St, Chandigarh, Punjab",818709,chen.thomas@hotmail.com,06503 93719,1954-02-16,1999-05-01,female,316963.0,Silver,40461.73,167886.35,
Carlos,A,Sharma,100657,"73, Sector 18, Chandigarh, Punjab",275878,carlos.sharma@mail.biz,6036716517,2000-09-11,2022-01-04,F,1811659.71,Silver,33997.68,99925.69,N
Carlos,Kr,Dasgupta,103942,"44, Sector 18, Pune, Maharashtra",,carlos.dasguptahotmail.com,+91-5167951154,1975-11-23,2016-06-28,Female,1310722.56,Platinum,6617.46,48969.59,FALSE
Emma,P,Khan,100449,"31, Business Park, Hyderabad, Telangana",209481,emma.khan@corporate.co,69444 01484,1987-03-05,2020-05-29,Male,320200.53,Silver,23949.1,,N/A
Kumar,A,Khan,103432,"150, Lake View, New Delhi, Delhi",328803,kumar.khan@example.com,0132426517,1960-10-08,2019-12-09,Other,189862.82,Silver,17218.46,189209.5,
Kmar,,Wilson,103296,"100, Cross St, Surat, Gujarat",319246,kmarwilson@corporateco,,2003-08-05,2019-04-27,M,1974766.65,Gold,47597.12,640843.4,FALSE
Rohit,P,Gonzalez,103124,"232, Business Park, Pune, Maharashtra",993770,rohit.gonzalez@corporate.co,1833996758,1992-07-27,2021-09-05,female,1898282.26,New,-8394.42,-166893.26,n
Ananya,,Nair,101401,"234, Industrial Area, Jaipur, Rajasthan",569270,Ananya34@yahoo.com,97433 62207,1951-01-28,1988-12-20,male,1363270.77,Occasional,30093.34,213381.01,0
Liu,M,Iyer,103282,"48, Ring Road, Pune, Maharashtra",455165,liu.iyer@yahoo.com,50811 49192,1964-01-13,2013-02-11,M,157782.51,Gold,7681.33,78965.63,N/A
Rohit,R,Smith,101258,"79, Sector 18, Bengaluru, Karnataka",366497,rohit.smith@mail.biz,6300239003,1969-11-24,2014-06-07,M,1880692.1,Silver,37682.29,486212.82,
Liu,,Wang,101270,"224, Industrial Area, Chandigarh, Punjab",203207,Liu72@example.com,84481 14999,1972-08-02,1992-03-24,Female,724248.65,Gold,9440.01,91091.92,N
Naveen,,Sharma,104970,"200, 1st Main, New Delhi, Delhi",226521,naveen.sharma@yahoo.com,3988679708,1998-08-27,2014-05-29,Male,1958328.37,Gold,29463.14,546116.69,N/A
John,,Khan,101449,"3, MG Road, Ahmedabad, Gujarat",000000,john.khan@yahoo.com,,1999-07-24,2020-07-04,F,1147655.99,Bronze,48920.44,710549.49,Yes
David,,Das,101052,"127, Industrial Area, New Delhi, Delhi",415526,david.das@gmail.com,31520 39095,1948-05-22,1963-12-11,F,1771265.0,Bronze,19260.12,67046.89,N
Michael,L,Sharma,102825,"129, Industrial Area, New Delhi, Delhi",528600,michael.sharma@yahoo.com,81987 54507,1950-07-11,1966-05-05,Female,968600.7,Loyal,42490.11,771426.54,
Michael,L,Lee,102437,"234, Temple Rd, Pune, Maharashtra",667574,michael.leeyahoo.com,8289854928,1995-05-28,2021-02-08,F,225736.66,Gold,5039.07,86310.84,N/A
Carlos,,Dasgupta_,103990,"250, Station Rd, Pune, Maharashtra",351524,carlos.dasgupta_@hotmail.com,38841388,1968-12-10,2009-09-17,F,1975787.65,Gold,36469.5,183328.12,Y
RAJ,Na,Dasgupta,104340,"115, Cross St, Mumbai, Maharashtra",767309,raj.dasgupta@yahoo.com,88858 27087,1987-05-26,2003-06-04,male,-17491.84,Platinum,47775.97,169358.27,TRUE
Emma,R,Wang,100276,"10, 1st Main, Kolkata, West Bengal",829711,emma.wang@corporate.co,3134050320,2001-06-18,2020-01-08,female,1602739.46,Silver,38043.69,584113.01,
Crlos,L,Singh,102441,"24, Sector 18, Hyderabad, Telangana",797069,crlos.singh@hotmail.com,77234 03929,1982-04-13,2024-12-19,F,211230.54,Occasional,29556.13,565046.48,n
